Date,EUR,JPY,GBP,AUD,CAD,CHF,CNY,HKD,NZD,SEK,KRW,SGD,NOK,MXN,INR,RUB,ZAR,TRY,BRL
2022-12-10,1.054343903334083,0.0073236035139671,1.22578417948216,0.6791040355466328,0.730684972750267,1.0696802490758133,0.1437318939624459,0.1284363931655201,0.6412004892970008,0.0967256037279211,0.0007660320595786,0.7381716078866104,0.1000247372854774,0.0505340443146178,0.0121262177253193,0.0159619223551868,0.0576392239126515,0.0536181739900415,0.1907137772787964
2022-12-11,1.0497709814968563,0.0073221772059979,1.225889126371364,0.6788304606188759,0.7322603631888516,1.0696319822802178,0.1437405168088736,0.1284383063883429,0.6410296026505043,0.0966653778791584,0.0007670359597785,0.7378439172650854,0.0999706584389191,0.0505361617282494,0.0121242033810489,0.0159920360686848,0.0577617220825798,0.0536221084835438,0.1906101003807972
2022-12-12,1.0545487920206684,0.0072743693845039,1.2284044728702936,0.6740170587092944,0.7324221708777056,1.0688700517585548,0.1433431396731467,0.1286117353537652,0.6377016610078661,0.0969120939456236,0.0007647738239259,0.7381049611505106,0.1001277339799365,0.0504439234475783,0.0120927083906247,0.0158743515076182,0.0568899554803624,0.053627593305681,0.1874982586418628
2022-12-13,1.0629922230656492,0.0073977225217572,1.2374306207438384,0.6866192877755082,0.7386250580289975,1.0789839819416815,0.1439534347236362,0.1286224591338496,0.6476537598369501,0.0979108088350279,0.0007727608582375,0.7422636732340624,0.102158362432819,0.0508963771390228,0.0121211854262214,0.01585585010517,0.057920393842756,0.0536228869309735,0.1897240047688599
2022-12-14,1.06550630077229,0.0074105217460098,1.2414857492359703,0.6859317085690416,0.7371089620667548,1.082828883876275,0.1438832493601245,0.1286456979159942,0.644908428945333,0.0981098744449765,0.0007721487769258,0.7421912912017657,0.1025443446277099,0.0507617520844654,0.0121157995720509,0.0154839137028301,0.0582267240763334,0.053664356337546,0.1885464924227986
2022-12-15,1.0637057135777337,0.0072515971684099,1.2205593710561158,0.6698629934638385,0.7328672188819817,1.0764940561545766,0.1434122534161343,0.1286031739502563,0.6341123818063091,0.0968965104219476,0.0007577927794351,0.7353429369673206,0.1015209113533883,0.0505371192282775,0.0120534271683509,0.0154496825460031,0.0571689760541177,0.0536406633938165,0.1877204495027331
2022-12-16,1.0612683732997956,0.007324497669095,1.217044446719968,0.6692882577810623,0.7304653228239473,1.0725995024960109,0.1434131948918791,0.1284770058452327,0.6370915272439822,0.0962900452406422,0.0007648696041533,0.7362724826337056,0.1009997814568246,0.0505354897223761,0.012086750769744,0.0154531565010907,0.056550884044761,0.0536381032957808,0.1897410194094403
2022-12-17,1.058424097602964,0.0073132030054401,1.2148886335631954,0.6699872606843984,0.7289685826395583,1.071822306310097,0.1434193205220852,0.1284623734892505,0.6374416729933583,0.0960536751192891,0.0007634281065501,0.7358268017147447,0.1010250342944649,0.0505315392658415,0.0120875431730832,0.0156141193037953,0.056681347135884,0.0536617633599016,0.1883743719722707
2022-12-18,1.0572666760618836,0.0073167908125345,1.214326169532233,0.6703958752578948,0.7295396445984013,1.0724575513659065,0.1434248890320148,0.1284613723559692,0.6375925776991477,0.0960478965854452,0.0007633010931293,0.735883611329018,0.1010293414062544,0.0505281829107155,0.0120875348386,0.0155331027228833,0.0569466268121739,0.0536064728781424,0.1882770749913284
2022-12-19,1.062450080863352,0.0073065952073314,1.218308823485586,0.6710892233896216,0.733215928145006,1.0747473447017015,0.1432765059590288,0.1285598498889717,0.6371605284097003,0.0964062051184322,0.0007681321238366,0.7379714415375328,0.1011098358126765,0.0506896416717505,0.0120970522475521,0.0144741025500258,0.0578074808646858,0.0536186096128404,0.188369141464092
